state_code,latitude,longitude,zip_code,city,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,lat,lng,population,density,county_name,dist_highway,dist2_large_airport,dist2_medium_airport,dist_to_shore,number_of_business,adjusted_gross_income,total_income_amount,number_of_returns
TX,30.280148,-97.749908,78701,Austin,Hurricane Party,0,5/1/2010,7/1/2012,5/1/2010,5/1/2010,0.0,0.0,0.274,0.863,5,1,20000,2,mobile,0,1,0,0,0,0,1.0,0,closed,30.27022,-97.74248,9560,2447.3,Travis,0.860506040555606,11.1838705570427,43.5505252278458,246.224538234603,2672.0,3024275,3049237.0,6540
CA,37.384239,-122.012475,94085,Sunnyvale,Minekey,0,1/1/2005,8/18/2012,12/1/2006,8/1/2007,1.9151,2.5808,2.0,6.9178,10,2,3600000,3,web,0,1,1,0,0,0,1.0,0,closed,37.38862,-122.01793,23805,2616.6,Santa Clara,0.907202926946351,8.36402294142024,4.10743402789913,35.8043932694404,793.0,1915679,1922935.0,12180
NY,40.728425,-73.999882,10012,New York,Blip,1,5/1/2005,,3/1/2006,7/30/2012,0.8329,7.2521,8.0055,8.4,23,7,27300000,4,games_video,0,1,1,1,1,1,2.0,1,acquired,40.73,-74.0,22269,26541.4,New York,0.813994884775068,11.9461248686568,14.301945583068,14.7113016053036,2974.0,3258410,3291702.0,10930
CA,37.779281,-122.419236,94105,San Francisco,Fabkids,1,1/1/2012,,8/2/2012,8/2/2012,0.5863,0.5863,1.0493,1.0493,8,1,2600000,1,ecommerce,0,0,1,0,0,0,2.0,0,acquired,37.79239,-122.39707,13810,10568.6,San Francisco,0.918061861188229,17.3804278330319,51.8737416628567,7.7275391744511,2216.0,3105528,3124831.0,8230
CA,37.424298,-122.139809,94306,Palo Alto,CafeBots,0,1/1/2010,10/1/2010,10/21/2010,10/21/2010,0.8027,0.8027,0.0,1.411,5,1,5000000,2,web,0,0,1,0,0,0,1.0,1,closed,37.41627,-122.13088,28394,2683.4,Santa Clara,2.9968361732801,18.796997109282,7.23096842609695,26.0241157902973,1001.0,5242866,5282096.0,13110
CA,32.897274,-117.201076,92121,San Diego,Avaak,1,1/1/2004,,10/3/2008,3/22/2010,4.7589,6.2247,3.6685,6.2247,2,2,17000000,2,mobile,0,0,1,1,0,0,3.5,1,acquired,32.8973,-117.20231,4213,129.7,San Diego,0.831301748711062,18.2388412059562,6.40327916789324,4.96530612388044,2932.0,494212,499351.0,2550
NY,40.73901,-73.997259,10011,New York,Savored,1,1/1/2010,,1/1/2010,1/10/2011,0.0,1.0247,2.0055,2.7315,12,2,3750000,2,hospitality,0,1,1,0,0,0,4.0,1,acquired,40.74173,-74.00037,51867,30925.5,New York,0.744294413671294,11.4616640809413,13.0800222207951,16.053203143223,3891.0,9019099,9122665.0,27570
CA,37.764726,-122.394523,94107,San Francisco,Digg,1,10/11/2004,,10/1/2005,7/12/2011,0.9726,6.7534,5.2466,9.1534,57,4,45000000,8,news,0,0,1,1,1,1,4.6667,1,acquired,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
NY,40.74731129999999,-73.95491820000002,11101,Long Island City,Songza,1,11/1/2007,,9/19/2011,9/10/2013,3.8849,5.863,2.8356,6.1123,9,2,6700000,4,music,1,0,0,0,0,0,8.0,1,acquired,40.74,-73.93,33789,5042.6,Queens,0.355119803836792,6.36279106079851,16.4656907753926,17.8378551488513,2930.0,2532567,2554383.0,24230
CA,37.536402,-122.325129,94065,Redwood City,Bigfoot Networks,1,1/1/2006,,3/6/2006,11/17/2009,0.1753,3.8795,2.0,4.474,12,3,20750000,2,hardware,1,0,1,1,0,0,2.3333,1,acquired,37.53504,-122.24683,11772,1981.7,San Mateo,2.28415488683833,14.6539158551765,21.9014003795428,20.0799375285223,418.0,2448193,2464116.0,5960
CA,37.786942,-122.401245,94105,San Francisco,Kongregate,1,1/1/2006,,3/1/2007,7/2/2013,1.1616,7.5041,,,5,4,19000000,0,games_video,0,0,1,1,1,0,2.0,1,acquired,37.79239,-122.39707,13810,10568.6,San Francisco,0.918061861188229,17.3804278330319,51.8737416628567,7.7275391744511,2216.0,3105528,3124831.0,8230
CA,37.778613,-122.395289,94107,San Francisco,Powerset,1,10/1/2006,,5/1/2006,6/1/2007,-0.4192,0.6658,,,20,3,22500000,0,search,1,0,1,0,0,0,4.0,1,acquired,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
CA,37.792394,-122.402349,94104,San Francisco,Kiptronic,1,5/1/2005,,11/1/2005,6/5/2008,0.5041,3.0986,2.2384,3.7562,10,3,7300000,3,advertising,0,1,1,1,0,0,2.0,1,acquired,37.79144,-122.40211,504,2509.2,San Francisco,1.12794409660088,17.7295358687467,52.0527926468934,7.29425790255827,2082.0,2984034,2990505.0001,970
WA,39.78373,-100.445882,98104,Seattle,Cozi Group,0,3/3/2005,1/31/2013,12/1/2005,12/27/2012,0.7479,7.8247,4.3151,5.9041,16,7,26390819,3,web,1,0,1,1,0,0,1.3333,1,closed,47.60044,-122.33004,14469,5909.6,King,0.402531100923592,16.8811407664905,8.11025776936027,0.740873437820683,2177.0,943978,952490.0,7540
WA,47.582658,-122.135282,98007,Bellevue,Likewise Software,1,11/1/2004,,4/30/2009,4/30/2009,4.4959,4.4959,,,4,1,10000000,0,software,0,0,0,0,1,0,3.0,1,acquired,47.61392,-122.14378,28576,2554.0,King,1.94643582627302,22.2147801188033,15.0986031411076,15.3438158502792,899.0,1713610,1724523.0,13620
NY,40.73901,-73.997259,10011,NY,Lifestander,0,9/1/2010,6/1/2013,10/2/2010,10/2/2010,0.0849,0.0849,0.0,0.0,1,1,31000,1,web,0,1,0,0,0,0,2.0,0,closed,40.74173,-74.00037,51867,30925.5,New York,0.744294413671294,11.4616640809413,13.0800222207951,16.053203143223,3891.0,9019099,9122665.0,27570
CA,37.451026,-122.18676,94025,Menlo Park,Jaxtr,1,10/1/2005,,7/1/2007,6/23/2008,1.7479,2.7288,1.7479,6.1452,16,3,21500000,4,mobile,0,0,1,1,0,0,3.3333,1,acquired,37.45087,-122.1829,41826,1930.5,San Mateo,3.20697609227186,24.4714477606152,12.4385274991423,22.8329717789427,1661.0,9412740,9502458.0,19320
CO,39.540323,-104.857271,80112,Englewood,MX Logic,1,1/1/2002,,11/7/2006,11/7/2006,4.8521,4.8521,6.5863,6.5863,5,1,4000000,1,security,0,0,0,0,0,0,5.0,1,acquired,39.57288,-104.85854,35144,760.3,Arapahoe,1.25944209381973,35.8222284029681,0.874300357665296,1308.72020117836,3041.0,2110738,2137090.0,18400
CA,33.020832,-117.077311,90275,Solana Beach,Metaplace,1,7/1/2006,,1/1/2007,3/15/2010,0.5041,3.7068,2.9863,4.0219,5,3,9400000,4,games_video,1,0,1,1,0,0,4.0,1,acquired,33.7555,-118.36338,42417,1210.2,Los Angeles,6.91529407854029,21.1978564651351,18.786455738449,2.00533202066283,668.0,3678108,3740207.0,19900
NY,37.402802,-122.117418,10004,New York,TravelMuse,1,4/16/2007,,5/1/2007,6/1/2009,0.0411,2.1288,1.7562,4.874,9,3,5600000,4,web,0,0,1,1,0,0,2.0,1,acquired,40.69,-74.02,4795,4063.8,New York,0.737589828800893,12.5403260649101,18.130974354939,9.78951444293679,1478.0,1039313,1047897.0,2220
CA,37.782101,-122.389519,94105,San Francisco,Jambool,1,8/1/2006,,8/1/2008,8/17/2009,2.0027,3.0466,3.5836,5.4767,9,2,6000000,2,finance,0,0,1,1,0,0,2.5,1,acquired,37.79239,-122.39707,13810,10568.6,San Francisco,0.918061861188229,17.3804278330319,51.8737416628567,7.7275391744511,2216.0,3105528,3124831.0,8230
GA,33.7862629,-84.3877936,30309,NW Atlanta,Zipcar,1,10/31/2000,,12/20/2002,12/15/2010,2.137,10.1288,10.4164,12.1863,35,4,60704370,3,transportation,1,0,0,1,0,1,2.0,1,acquired,33.798,-84.38774,27469,3205.3,Fulton,0.333118854376223,18.3201018377873,11.7116057188104,381.793821233272,1836.0,3073547,3115639.0,17500
CA,37.78227879999999,-122.392978,94107,San Francisco,Hitpost,1,4/1/2009,,1/1/2010,4/26/2012,0.7534,3.0712,3.9178,4.5041,16,3,2000000,2,sports,0,1,0,0,0,0,3.6667,1,acquired,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
CA,37.778551,-122.391686,94107,San Francisco,Home-Account,1,11/1/2008,,4/16/2009,7/16/2009,0.4548,0.7041,0.5808,1.737,5,2,1000000,3,finance,1,0,1,0,0,0,5.5,1,acquired,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
PA,40.012771,-75.239234,19004,Bala Cynwyd,PayParade Pictures,0,10/17/2007,1/27/2012,12/1/2008,3/13/2009,1.126,1.4055,0.7918,1.3973,3,2,200000,2,games_video,0,1,1,0,0,0,2.0,1,closed,40.01362,-75.22979,9942,1428.3,Montgomery,1.1840498399702,15.7881464581678,20.1435549871011,55.9684274045509,899.0,967565,987112.0,5480
CA,37.628328,-122.420814,94066,San Bruno,Planet Metrics,0,1/1/2007,2/7/2011,11/12/2008,11/12/2008,1.8658,1.8658,0.0,1.863,2,1,2300000,2,cleantech,0,0,1,0,0,0,2.0,1,closed,37.62539,-122.43229,43846,2793.4,San Mateo,0.23285349585503,5.09545369508279,41.0391991890588,5.86488182358159,946.0,2318088,2335669.0,22780
CA,37.7885714,-122.40359850000002,94108,San Francisco,kwiry,0,1/1/2006,4/23/2009,3/20/2008,3/20/2008,2.2164,2.2164,0.7479,3.4164,5,1,1000000,4,mobile,0,0,1,0,0,0,1.0,1,closed,37.79189,-122.40854,11963,17904.6,San Francisco,1.58717186318614,18.2602847276297,52.4330727937391,6.70190069287443,1748.0,670090,678496.0,6190
CA,37.779624,-122.391236,94107,San Francisco,imeem,1,11/1/2003,,9/1/2004,8/1/2009,0.8356,5.7534,4.9781,7.0301,13,5,24750000,3,music,1,1,1,1,0,0,2.4,1,acquired,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
IL,42.055849,-87.694664,60201,Evanston,Amadesa,0,5/15/2005,7/1/2013,12/3/2007,10/5/2011,2.5534,6.3945,6.6356,6.6356,15,2,12800000,1,software,0,0,1,1,0,0,2.0,1,closed,42.05665,-87.69827,43452,3719.0,Cook,4.77345417692026,19.1421222760632,17.9509293132077,2.12254353142363,1433.0,3070813,3121466.0,17790
CA,37.4305755,-122.0971389,94043,Mountain View,Cast Iron Systems,1,1/1/2001,,3/28/2005,7/29/2007,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,enterprise,0,0,0,0,0,1,4.5,1,acquired,37.41188,-122.06892,33052,1508.8,Santa Clara,0.360648460339702,13.5134938759243,1.82046417828481,31.5180333226296,1183.0,3328885,3345934.0,15630
CA,33.133524,-117.254593,92010,Carlsbad,Aptera,0,1/1/2003,12/1/2011,7/25/2008,7/13/2011,5.5671,8.5342,5.6055,7.8384,3,3,36300000,2,automotive,1,0,0,0,1,0,1.5,1,closed,33.15676,-117.28423,15976,748.4,San Diego,3.12403392857095,47.8676593473529,3.18903118802819,5.76910936349562,399.0,1052773,1065411.0,8980
CA,37.779281,-122.419236,94111,San Francisco,RentJuice,1,1/1/2008,,3/4/2010,1/31/2011,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,real_estate,1,0,0,0,0,0,1.6667,1,acquired,37.79847,-122.3998,4707,5447.6,San Francisco,1.57317409229453,17.9078779413642,52.5608691120803,7.33660700148972,2524.0,1697975,1713693.0,2700
CA,32.901049,-117.192656,92121,San Diego,Verari Systems,0,1/1/1996,1/1/2010,6/5/2007,6/5/2007,11.4329,11.4329,,,1,1,20000000,0,hardware,0,0,0,0,1,0,5.0,1,closed,32.8973,-117.20231,4213,129.7,San Diego,0.831301748711062,18.2388412059562,6.40327916789324,4.96530612388044,2932.0,494212,499351.0,2550
CA,37.316653,-122.05074,95014,Cupertino,Parascale,1,1/1/2005,,6/23/2008,6/23/2008,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,network_hosting,0,0,1,0,0,0,2.0,1,acquired,37.30827,-122.07981,62185,965.8,Santa Clara,2.95285696549286,14.6161107966278,12.295377481348,30.1840498074709,1653.0,8095008,8145254.0,27030
CA,34.090368,-118.393064,90069,West Hollywood,Geni,1,6/1/2006,,1/1/2007,1/19/2009,0.5863,2.6384,3.5425,6.0712,13,3,16500000,4,web,0,0,1,1,1,0,1.3333,1,acquired,34.09401,-118.38154,20185,3621.8,Los Angeles,4.86050623020114,17.0225826024998,10.7968838922396,14.7540363322007,2232.0,3787112,3821650.0,13110
CA,37.794891,-122.397901,94111,San Franciso,Zentact,0,9/1/2008,1/1/2012,9/1/2008,9/1/2008,0.0,0.0,3.411,3.411,3,1,250000,1,network_hosting,0,1,0,0,0,0,3.0,0,closed,37.79847,-122.3998,4707,5447.6,San Francisco,1.57317409229453,17.9078779413642,52.5608691120803,7.33660700148972,2524.0,1697975,1713693.0,2700
NY,40.70438220000001,-73.98657170000001,10010,New York,Outside.in,1,8/1/2006,,2/1/2007,12/8/2009,0.5041,3.3562,3.4219,7.2274,9,5,14400000,5,web,0,1,1,1,0,0,5.8,1,acquired,40.74,-73.98,33193,34754.1,New York,0.57778823830952,9.94699033327552,14.0052401817209,16.2934062408544,3086.0,4709606,4762756.0,15360
NY,40.756054,-73.986951,10001,New York,Salesforce Buddy Media,1,9/1/2007,,9/1/2007,8/15/2011,0.0,3.9562,4.7616,5.1507,24,5,90000000,3,enterprise,1,0,1,1,1,1,3.8,1,acquired,40.75,-74.0,26966,16690.1,New York,0.263454617191128,11.1479894176789,12.2509024151323,17.0123167774835,7263.0,2799134,2830868.0,15590
CA,37.388077,-122.08316,94041,Mountain View,Zing Systems,1,6/1/2007,,12/1/2006,1/1/2007,-0.4986,-0.4137,-0.4986,5.7699,10,2,26000000,4,games_video,0,0,1,0,1,0,2.5,1,acquired,37.38822,-122.07529,14862,3606.6,Santa Clara,0.601898936973674,13.224283204011,3.87323460309029,30.4878544260464,471.0,2154685,2166343.0,7630
TX,30.409765000000004,-97.75101,78759,Austin,Movero Technology,1,1/1/2003,6/1/2013,6/14/2007,3/23/2010,4.4521,7.2274,7.0055,7.0055,5,2,5992316,1,enterprise,1,0,1,0,0,0,2.0,0,acquired,30.4027,-97.76093,44978,1218.6,Travis,1.45049890633708,24.7108745372378,57.552389092216,259.275801968398,2157.0,2736509,2767685.0,21840
CA,32.962655,-117.189656,92130,San Diego,Elevation Pharmaceuticals,1,1/1/2007,,1/21/2010,1/4/2012,3.0575,5.011,,,2,4,89400001,0,biotech,1,0,1,1,0,0,4.3333,1,acquired,32.94763,-117.20586,57197,1189.6,San Diego,0.0026230370111478,23.8450474100119,10.5854834855472,5.55377712705669,1665.0,6845836,6949297.0,27540
CA,37.4233698,-122.09868590000002,94303,Palo Alto,Punch Entertainment,0,5/10/2005,4/16/2012,2/27/2006,2/27/2006,0.8027,0.8027,5.3151,5.3151,4,1,1200000,1,software,0,0,1,0,0,0,1.0,0,closed,37.45064,-122.11928,48487,2218.4,Santa Clara,0.383871646786651,19.4440798614888,7.29749866936425,28.320386483243,829.0,4802348,4835411.0,21850
NY,40.729839,-73.991781,10003,New York,Stickybits,0,1/1/2009,8/1/2012,3/9/2010,5/19/2010,1.1836,1.3781,1.3288,3.1096,7,2,1900000,2,web,0,1,1,0,0,0,2.5,1,closed,40.73,-73.99,54447,36777.5,New York,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780
CA,37.779281,-122.419236,94108,San Francisco,Ecast,0,1/1/1999,2/12/2012,5/7/2008,5/26/2011,9.3534,12.4055,7.0055,11.3836,9,3,30300000,2,games_video,1,0,0,0,0,1,4.5,1,closed,37.79189,-122.40854,11963,17904.6,San Francisco,1.58717186318614,18.2602847276297,52.4330727937391,6.70190069287443,1748.0,670090,678496.0,6190
NY,40.730646,-73.986614,10013,New York,lifeIO,0,8/29/2006,3/3/2012,8/29/2008,8/29/2008,2.0027,2.0027,,,4,1,500000,0,web,0,1,0,0,0,0,5.0,0,closed,40.72,-74.0,29563,20967.9,New York,0.62813807526136,12.4753879717533,15.3455354717859,13.5662539824237,5379.0,8867125,8938567.0,13940
CA,34.049767,-118.459387,90405,Santa Monica,EdgeCast Networks,1,8/1/2006,,8/1/2006,7/18/2013,0.0,6.9671,6.4247,7.3562,19,5,74000000,2,network_hosting,0,1,1,1,1,1,1.75,1,acquired,34.01208,-118.4679,27367,3798.3,Los Angeles,1.37430500043096,9.50625781549103,1.6120103158477,2.33212048233048,1576.0,2598052,2641957.0,14910
TX,32.945353999999995,-96.708874,75081,Richardson,Sirific Wireless,1,1/1/2000,,2/12/2007,2/12/2007,7.1205,7.1205,,,3,1,18800000,0,semiconductor,0,0,0,0,1,0,7.0,1,acquired,32.94969,-96.70899,36683,1571.4,Dallas,2.1046734737887,31.2670193799855,17.5472141164258,397.183901899066,1651.0,1197625,1210977.0,18350
MI,42.8138649,-86.02384599999998,49464,Zeeland,Revetto,0,1/1/2009,5/18/2009,5/1/2009,5/1/2009,0.3288,0.3288,-0.4192,-0.4192,3,1,20000,1,web,0,1,0,0,0,0,1.0,0,closed,42.84183,-85.98338,29060,153.4,Ottawa,2.93010425395827,156.291571301097,37.789569472403,18.8533004544037,635.0,1106805,1122482.0,14350
VA,38.969532,-77.385948,20170,Herndon,ZoomSafer,1,1/1/2009,,3/1/2009,3/7/2011,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,mobile,0,1,1,1,0,0,1.5,0,acquired,38.96,-77.38,43028,1897.5,Fairfax,0.793286552250545,6.77771212600351,32.2373089940117,39.2869240953092,1274.0,2136015,2160271.0,22310
PA,40.441694,-79.990086,15213,Pittsburgh,Lama Lab,0,1/1/2009,6/1/2013,5/31/2010,7/8/2011,1.411,2.5151,,,0,2,1213066,0,enterprise,1,0,0,0,0,0,1.0,1,closed,40.44293,-79.95345,28172,4457.8,Allegheny,1.34820170221361,24.2492515079876,10.0389481867997,181.377466914981,740.0,434713,439759.0,5910
CA,37.425359,-122.1389633,94306,Palo Alto,Buysight,1,1/1/2008,,11/4/2008,3/21/2012,0.8438,4.2219,0.7616,4.9288,18,3,24030000,3,advertising,0,0,1,1,0,0,3.6667,1,acquired,37.41627,-122.13088,28394,2683.4,Santa Clara,2.9968361732801,18.796997109282,7.23096842609695,26.0241157902973,1001.0,5242866,5282096.0,13110
CA,37.764169,-122.402021,94110,San Francisco,TripIt,1,10/1/2006,,4/1/2007,3/4/2010,0.4986,3.4247,1.9863,5.9616,14,3,13100000,5,travel,0,1,0,1,1,0,1.6667,1,acquired,37.74975,-122.41528,70859,11447.9,San Francisco,1.04329263631705,14.9646449265051,49.1746058134241,8.12207303167522,1928.0,6066250,6124958.0,35360
NY,40.757929,-73.985506,10010,New York,Pinch Media,1,4/1/2008,,5/1/2008,1/6/2010,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,software,1,1,0,0,0,0,3.5,1,acquired,40.74,-73.98,33193,34754.1,New York,0.57778823830952,9.94699033327552,14.0052401817209,16.2934062408544,3086.0,4709606,4762756.0,15360
MN,44.9773,-93.265469,55311,Minneapolis,Enstratius,1,1/1/2009,,11/7/2011,11/7/2011,2.8493,2.8493,2.9068,4.1918,7,1,3500000,3,enterprise,0,0,1,0,0,0,2.0,1,acquired,45.1052,-93.49495,37908,890.9,Hennepin,1.79467252065446,32.8225245753108,39.1026389814449,212.19317705741,592.0,2499012,2529220.0,18450
CA,37.40909600000001,-121.94319099999998,95134,San Jose,WiChorus,1,1/1/2005,,12/22/2005,11/4/2008,0.9726,3.8438,2.0,2.0,18,4,42500000,1,mobile,1,0,1,1,1,0,2.5,1,acquired,37.43003,-121.94528,31172,1113.6,Santa Clara,1.22585347257406,7.64761320936702,9.2896699547666,43.2203103920605,626.0,2421545,2428010.0,14580
NC,35.996653,-78.90180500000002,27713,Durham,Hatteras Networks,1,1/1/2000,,6/8/2005,6/1/2006,5.4384,6.4192,6.0055,6.0055,26,2,36000000,1,software,1,0,0,0,0,1,3.5,1,acquired,35.88401,-78.936,55627,607.5,Durham,2.77016324216485,13.3981514736573,79.6120228179763,214.774229923659,1278.0,2383348,2414603.0,28360
CA,37.793949,-122.398062,94111,San Francisco,Focus,0,8/1/2005,9/15/2012,3/6/2008,3/6/2008,2.5973,2.5973,2.9178,5.4822,7,1,12170000,2,enterprise,0,0,0,0,1,0,3.0,1,closed,37.79847,-122.3998,4707,5447.6,San Francisco,1.57317409229453,17.9078779413642,52.5608691120803,7.33660700148972,2524.0,1697975,1713693.0,2700
NY,40.730646,-73.986614,10005,New York,easy2comply (Dynasec),1,1/1/2002,,10/2/2007,10/2/2007,5.7534,5.7534,8.0055,9.8356,4,1,1000000,2,software,0,0,1,0,0,0,3.0,1,acquired,40.71,-74.01,8637,45764.5,New York,0.404693648412628,13.5191128482876,16.1550744273027,12.2408349115459,1292.0,2358464,2374656.0,5530
CA,38.88521,-76.998641,94107,San Francisco,Socialize,1,7/1/2008,,11/1/2011,6/7/2012,3.337,3.937,-2.4986,4.7205,5,3,1820000,4,mobile,0,1,0,0,0,0,1.0,0,acquired,37.76473,-122.39508,28607,5951.9,San Francisco,0.149817505671583,16.0503826883757,49.321312459411,8.89826715961436,2343.0,4168994,4205247.0,17710
WA,30.6324797,-86.9843446,98033,Kirkland,Clearwire,1,10/1/2003,,5/6/2008,2/27/2013,4.6,9.4164,5.2575,9.7753,19,4,5700000000,2,mobile,0,0,0,0,0,0,4.25,1,acquired,47.67616,-122.19267,39726,1666.6,King,0.585629192668283,26.7603625330951,18.2025242815924,14.1862378827605,1713.0,7132093,7176170.0,20180
TX,32.960431,-96.83026,75001,Addison,CREDANT Technologies,1,1/1/2001,,12/20/2007,12/20/2007,6.9699,6.9699,0.0849,11.9699,6,1,5000000,2,security,0,0,0,0,1,0,5.0,1,acquired,32.96015,-96.83808,16287,1675.8,Dallas,1.5539035580187,19.9443618694352,12.6357753704731,403.965314114145,1639.0,937748,946105.0,10050
NY,40.750519,-73.993494,10001,New York,Exclusively.in,1,1/1/2010,,11/3/2010,5/29/2011,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,fashion,0,0,1,1,0,0,2.5,1,acquired,40.75,-74.0,26966,16690.1,New York,0.263454617191128,11.1479894176789,12.2509024151323,17.0123167774835,7263.0,2799134,2830868.0,15590
CA,37.406914,-122.09037,94043,Mountain View,Avidia,1,1/1/2003,,5/6/2005,5/9/2006,2.3452,3.3534,,,3,2,72300000,0,advertising,0,0,0,1,1,0,4.5,1,acquired,37.41188,-122.06892,33052,1508.8,Santa Clara,0.360648460339702,13.5134938759243,1.82046417828481,31.5180333226296,1183.0,3328885,3345934.0,15630
CA,33.685697,-117.825982,92612,Irvine,PayDivvy,1,3/6/2009,,1/15/2009,4/27/2012,-0.1369999999999999,3.1452,-2.0932,4.4082,3,3,1310000,4,social,0,1,0,0,0,0,1.0,0,acquired,33.65984,-117.82457,34640,2091.3,Orange,1.0793037379512,4.38877028364106,25.5319136822599,9.0336530720958,1950.0,1681983,1703147.0,14040
NY,40.75166110000001,-73.9843328,10011,New York,KickApps,1,3/1/2004,,6/1/2006,11/25/2008,2.2521,4.7397,5.3370000000000015,7.274,22,3,39007789,5,enterprise,0,0,1,1,1,0,3.0,1,acquired,40.74173,-74.00037,51867,30925.5,New York,0.744294413671294,11.4616640809413,13.0800222207951,16.053203143223,3891.0,9019099,9122665.0,27570
NY,40.730646,-73.986614,10013,New York City,Pixable,1,3/12/2009,,11/10/2010,4/22/2011,1.6658,2.1123,2.3041,3.5507,23,2,6100000,2,social,0,0,1,1,0,0,1.0,1,acquired,40.72,-74.0,29563,20967.9,New York,0.62813807526136,12.4753879717533,15.3455354717859,13.5662539824237,5379.0,8867125,8938567.0,13940
CA,37.862592,-122.493561,94939,Larkspur,mFoundry,1,1/1/2004,,3/21/2006,12/5/2011,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,mobile,1,0,0,1,1,0,4.0,1,acquired,37.93725,-122.53518,7274,1190.0,Marin,1.69164929883611,36.5786129286117,64.3557692161169,9.50948129740134,407.0,1205958,1227459.0,3750
CA,34.098242,-118.35697,90046,Los Angeles,Bevvy,0,1/8/2011,1/1/2012,5/20/2011,5/20/2011,0.3616,0.3616,0.3753,0.5425,9,1,100000,3,ecommerce,0,1,0,0,0,0,1.0,0,closed,34.10752,-118.36575,48749,3322.1,Los Angeles,2.89970525460263,18.7577802876089,10.0649070291169,16.9256196246845,1999.0,3330554,3385292.0,27220
WA,47.6399006,-122.1914274,98104,Seattle,Livemocha,1,9/1/2007,,1/1/2008,2/25/2013,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,education,1,0,1,1,1,0,1.5,1,acquired,47.60044,-122.33004,14469,5909.6,King,0.402531100923592,16.8811407664905,8.11025776936027,0.740873437820683,2177.0,943978,952490.0,7540
CA,37.626166,-122.411025,94066,San Bruno,IronPort Systems,1,1/1/2000,,6/25/2002,10/25/2004,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,hardware,0,0,0,1,0,1,4.0,1,acquired,37.62539,-122.43229,43846,2793.4,San Mateo,0.23285349585503,5.09545369508279,41.0391991890588,5.86488182358159,946.0,2318088,2335669.0,22780
CA,37.779281,-122.419236,94108,San Francisco,Crowdcast,1,1/1/2007,,6/10/2010,6/10/2010,3.4411,3.4411,4.0027,5.7178,6,1,6000000,2,software,0,0,1,0,0,0,2.0,1,acquired,37.79189,-122.40854,11963,17904.6,San Francisco,1.58717186318614,18.2602847276297,52.4330727937391,6.70190069287443,1748.0,670090,678496.0,6190
NY,40.756054,-73.986951,10003,New York,Pictela,1,10/17/2008,,1/6/2009,11/6/2010,0.2219,2.0548,0.0411,3.9178,8,4,3499997,3,advertising,1,0,1,0,0,0,1.5,1,acquired,40.73,-73.99,54447,36777.5,New York,1.43580002500884,11.1955576080531,14.624378502657,14.9194186435453,4271.0,6869149,6953211.0,25780
CA,37.502742,-122.211281,94063,Redwood City,Grouply,1,3/1/2006,1/1/2012,6/1/2007,1/14/2008,1.2521,1.874,4.7178,5.0959,13,3,2600000,2,network_hosting,0,1,1,0,0,0,3.6667,1,acquired,37.49367,-122.20823,35163,2088.0,San Mateo,0.642410976348845,20.2565046371103,16.4905269472707,22.4331293065576,1532.0,1649265,1661029.0,16670
